nodo_1, nodo_2, distancia_minima
207, 552, INF
207, 553, INF
207, 554, INF
207, 555, INF
207, 556, 5.51315
207, 557, INF
207, 558, INF
207, 559, INF
207, 560, INF
207, 561, INF
207, 562, INF
207, 563, INF
207, 564, INF
207, 565, INF
207, 566, INF
207, 567, INF
207, 568, INF
207, 569, INF
207, 570, INF
207, 571, INF
207, 572, INF
207, 573, INF
207, 574, INF
207, 575, INF
207, 576, INF
207, 577, INF
207, 578, INF
207, 579, INF
207, 580, INF
207, 581, INF
207, 582, INF
207, 583, INF
207, 584, INF
207, 585, INF
207, 586, INF
207, 587, INF
207, 588, INF
207, 589, INF
207, 590, INF
207, 591, INF
207, 592, INF
207, 593, INF
207, 594, INF
207, 595, INF
207, 596, INF
207, 597, INF
207, 598, INF
207, 599, INF
207, 600, INF
207, 601, INF
207, 602, INF
207, 603, INF
207, 604, INF
207, 605, INF
207, 606, INF
207, 607, INF
207, 608, INF
207, 609, INF
207, 610, INF
207, 611, INF
207, 612, INF
207, 613, INF
207, 614, INF
207, 615, INF
207, 616, INF
207, 617, INF
207, 618, INF
207, 619, INF
207, 620, INF
207, 621, INF
207, 622, INF
207, 623, INF
207, 624, INF
207, 625, INF
207, 626, INF
207, 627, INF
207, 628, INF
207, 629, INF
207, 630, INF
207, 631, INF
207, 632, INF
207, 633, INF
207, 634, INF
207, 635, INF
208, 208, 0
208, 209, 5.05973
208, 210, 5.2797
208, 211, 5.16369
208, 212, 5.16771
208, 213, 5.13447
208, 214, 5.60755
208, 215, 5.61047
208, 216, 5.15427
208, 217, 5.0998
208, 218, 5.36452
208, 219, 5.24663
208, 220, 5.53564
208, 221, 5.10124
208, 222, 5.16369
208, 223, 5.14639
208, 224, 5.12733
208, 225, 5.14884
208, 226, 5.091
208, 227, 5.0998
208, 228, 5.49382
208, 229, 5.36319
208, 230, 5.31005
208, 231, 5.1811
208, 232, 6.19848
208, 233, 5.55389
208, 234, 5.50721
208, 235, 5.40206
208, 236, INF
208, 237, INF
208, 238, INF
208, 239, INF
208, 240, INF
208, 241, INF
208, 242, INF
208, 243, INF
208, 244, INF
208, 245, INF
208, 246, INF
208, 247, INF
208, 248, INF
208, 249, INF
208, 250, INF
208, 251, INF
208, 252, INF
208, 253, INF
208, 254, INF
208, 255, INF
208, 256, INF
208, 257, INF
208, 258, INF
208, 259, INF
208, 260, INF
208, 261, INF
208, 262, INF
208, 263, INF
208, 264, INF
208, 265, INF
208, 266, INF
208, 267, INF
208, 268, INF
208, 269, INF
208, 270, INF
208, 271, INF
208, 272, INF
208, 273, INF
208, 274, INF
208, 275, INF
208, 276, INF
208, 277, INF
208, 278, INF
208, 279, INF
208, 280, INF
208, 281, INF
208, 282, INF
208, 283, INF
208, 284, INF
208, 285, INF
208, 286, INF
208, 287, INF
208, 288, INF
208, 289, INF
208, 290, INF
208, 291, INF
208, 292, INF
208, 293, INF
208, 294, INF
208, 295, INF
208, 296, INF
208, 297, INF
208, 298, INF
208, 299, INF
208, 300, INF
208, 301, INF
208, 302, INF
208, 303, INF
208, 304, INF
208, 305, INF
208, 306, INF
208, 307, INF
208, 308, INF
208, 309, INF
208, 310, INF
208, 311, INF
208, 312, INF
208, 313, INF
208, 314, INF
208, 315, INF
208, 316, INF
208, 317, INF
208, 318, INF
208, 319, INF
208, 320, INF
208, 321, INF
208, 322, INF
208, 323, INF
208, 324, INF
208, 325, INF
208, 326, INF
208, 327, INF
208, 328, INF
208, 329, INF
208, 330, 3.00532
208, 331, 3.2425
208, 332, INF
208, 333, INF
208, 334, INF
208, 335, INF
208, 336, INF
208, 337, INF
208, 338, INF
208, 339, INF
208, 340, INF
208, 341, INF
208, 342, INF
208, 343, INF
208, 344, INF
208, 345, INF
208, 346, INF
208, 347, INF
208, 348, INF
208, 349, INF
208, 350, INF
208, 351, INF
208, 352, INF
208, 353, INF
208, 354, INF
208, 355, INF
208, 356, INF
208, 357, INF
208, 358, INF
208, 359, INF
208, 360, INF
208, 361, INF
208, 362, INF
208, 363, INF
208, 364, INF
208, 365, INF
208, 366, INF
208, 367, INF
208, 368, INF
208, 369, INF
208, 370, INF
208, 371, INF
208, 372, INF
208, 373, INF
208, 374, INF
208, 375, INF
208, 376, INF
208, 377, INF
208, 378, INF
208, 379, INF
208, 380, INF
208, 381, INF
208, 382, INF
208, 383, INF
208, 384, INF
208, 385, INF
208, 386, INF
208, 387, INF
208, 388, INF
208, 389, INF
208, 390, INF
208, 391, INF
208, 392, INF
208, 393, INF
208, 394, INF
208, 395, INF
208, 396, INF
208, 397, INF
208, 398, INF
208, 399, INF
208, 400, INF
208, 401, INF
208, 402, INF
208, 403, INF
208, 404, INF
208, 405, INF
208, 406, INF
208, 407, INF
208, 408, INF
208, 409, INF
208, 410, INF
208, 411, INF
208, 412, INF
208, 413, INF
208, 414, INF
208, 415, INF
208, 416, INF
208, 417, INF
208, 418, INF
208, 419, INF
208, 420, INF
208, 421, INF
208, 422, INF
208, 423, INF
208, 424, INF
208, 425, INF
208, 426, INF
208, 427, INF
208, 428, INF
208, 429, INF
208, 430, INF
208, 431, INF
208, 432, INF
208, 433, INF
208, 434, INF
208, 435, INF
208, 436, INF
208, 437, INF
208, 438, INF
208, 439, INF
208, 440, INF
208, 441, INF
208, 442, INF
208, 443, INF
208, 444, INF
208, 445, 5.59172
208, 446, 5.38555
208, 447, 5.40998
208, 448, INF
208, 449, INF
208, 450, INF
208, 451, INF
208, 452, INF
208, 453, INF
208, 454, INF
208, 455, INF
208, 456, INF
208, 457, INF
208, 458, INF
208, 459, INF
208, 460, INF
208, 461, INF
208, 462, INF
208, 463, INF
208, 464, INF
208, 465, INF
208, 466, INF
208, 467, INF
208, 468, INF
208, 469, INF
208, 470, INF
208, 471, INF
208, 472, INF
208, 473, INF
208, 474, INF
208, 475, INF
208, 476, INF
208, 477, 5.55384
208, 478, INF
208, 479, INF
208, 480, INF
208, 481, INF
208, 482, INF
208, 483, INF
208, 484, INF
208, 485, INF
208, 486, INF
208, 487, INF
208, 488, INF
208, 489, INF
208, 490, INF
208, 491, INF
208, 492, INF
208, 493, INF
208, 494, INF
208, 495, INF
208, 496, INF
208, 497, INF
208, 498, INF
208, 499, INF
208, 500, INF
208, 501, INF
208, 502, INF
208, 503, INF
208, 504, INF
208, 505, INF
208, 506, INF
208, 507, INF
208, 508, INF
208, 509, INF
208, 510, INF
208, 511, INF
208, 512, INF
208, 513, INF
208, 514, INF
208, 515, INF
208, 516, INF
208, 517, INF
208, 518, INF
208, 519, INF
208, 520, INF
208, 521, INF
208, 522, INF
208, 523, INF
208, 524, INF
208, 525, INF
208, 526, INF
208, 527, INF
208, 528, INF
208, 529, INF
208, 530, INF
208, 531, INF
208, 532, INF
208, 533, INF
208, 534, INF
208, 535, INF
208, 536, INF
208, 537, INF
208, 538, INF
208, 539, INF
208, 540, INF
208, 541, INF
208, 542, INF
208, 543, INF
208, 544, INF
208, 545, INF
208, 546, INF
208, 547, INF
208, 548, INF
208, 549, INF
208, 550, INF
208, 551, INF
208, 552, INF
208, 553, INF
208, 554, INF
208, 555, INF
208, 556, 5.53128
208, 557, INF
208, 558, INF
208, 559, INF
208, 560, INF
208, 561, INF
208, 562, INF
208, 563, INF
208, 564, INF
208, 565, INF
208, 566, INF
208, 567, INF
208, 568, INF
208, 569, INF
208, 570, INF
208, 571, INF
208, 572, INF
208, 573, INF
208, 574, INF
208, 575, INF
208, 576, INF
208, 577, INF
208, 578, INF
208, 579, INF
208, 580, INF
208, 581, INF
208, 582, INF
208, 583, INF
208, 584, INF
208, 585, INF
208, 586, INF
208, 587, INF
208, 588, INF
208, 589, INF
208, 590, INF
208, 591, INF
208, 592, INF
208, 593, INF
208, 594, INF
208, 595, INF
208, 596, INF
208, 597, INF
208, 598, INF
208, 599, INF
208, 600, INF
208, 601, INF
208, 602, INF
208, 603, INF
208, 604, INF
208, 605, INF
208, 606, INF
208, 607, INF
208, 608, INF
208, 609, INF
208, 610, INF
208, 611, INF
208, 612, INF
208, 613, INF
208, 614, INF
208, 615, INF
208, 616, INF
208, 617, INF
208, 618, INF
208, 619, INF
208, 620, INF
208, 621, INF
208, 622, INF
208, 623, INF
208, 624, INF
208, 625, INF
208, 626, INF
208, 627, INF
208, 628, INF
208, 629, INF
208, 630, INF
208, 631, INF
208, 632, INF
208, 633, INF
208, 634, INF
208, 635, INF
209, 209, 0
209, 210, 5.29429
209, 211, 5.17828
209, 212, 5.1823
209, 213, 5.14906
209, 214, 5.62214
209, 215, 5.62506
209, 216, 5.16886
209, 217, 5.11439
209, 218, 5.37911
209, 219, 5.26122
209, 220, 5.55023
209, 221, 5.11583
209, 222, 5.17828
209, 223, 5.16098
209, 224, 5.14193
209, 225, 5.16343
209, 226, 5.10559
209, 227, 5.11439
209, 228, 5.50841
209, 229, 5.37778
209, 230, 5.32465
209, 231, 5.19569
209, 232, 6.21307
209, 233, 5.56849
209, 234, 5.5218
209, 235, 5.41665
209, 236, INF
209, 237, INF
209, 238, INF
209, 239, INF
209, 240, INF
209, 241, INF
209, 242, INF
209, 243, INF
209, 244, INF
209, 245, INF
209, 246, INF
209, 247, INF
209, 248, INF
209, 249, INF
209, 250, INF
209, 251, INF
209, 252, INF
209, 253, INF
209, 254, INF
209, 255, INF
209, 256, INF
209, 257, INF
209, 258, INF
209, 259, INF
209, 260, INF
209, 261, INF
209, 262, INF
209, 263, INF
209, 264, INF
209, 265, INF
209, 266, INF
209, 267, INF
209, 268, INF
209, 269, INF
209, 270, INF
209, 271, INF
209, 272, INF
209, 273, INF
209, 274, INF
209, 275, INF
209, 276, INF
209, 277, INF
209, 278, INF
209, 279, INF
209, 280, INF
209, 281, INF
209, 282, INF
209, 283, INF
209, 284, INF
209, 285, INF
209, 286, INF
209, 287, INF
209, 288, INF
209, 289, INF
209, 290, INF
209, 291, INF
209, 292, INF
209, 293, INF
209, 294, INF
209, 295, INF
209, 296, INF
209, 297, INF
209, 298, INF
209, 299, INF
209, 300, INF
209, 301, INF
209, 302, INF
209, 303, INF
209, 304, INF
209, 305, INF
209, 306, INF
209, 307, INF
209, 308, INF
209, 309, INF
209, 310, INF
209, 311, INF
209, 312, INF
209, 313, INF
209, 314, INF
209, 315, INF
209, 316, INF
209, 317, INF
209, 318, INF
209, 319, INF
209, 320, INF
209, 321, INF
209, 322, INF
209, 323, INF
209, 324, INF
209, 325, INF
209, 326, INF
209, 327, INF
209, 328, INF
209, 329, INF
209, 330, 3.01991
209, 331, 3.25709
209, 332, INF
209, 333, INF
209, 334, INF
209, 335, INF
209, 336, INF
209, 337, INF
209, 338, INF
209, 339, INF
209, 340, INF
209, 341, INF
209, 342, INF
209, 343, INF
209, 344, INF
209, 345, INF
209, 346, INF
209, 347, INF
209, 348, INF
209, 349, INF
209, 350, INF
209, 351, INF
209, 352, INF
209, 353, INF
209, 354, INF
209, 355, INF
209, 356, INF
209, 357, INF
209, 358, INF
209, 359, INF
209, 360, INF
209, 361, INF
209, 362, INF
209, 363, INF
209, 364, INF
209, 365, INF
209, 366, INF
209, 367, INF
209, 368, INF
209, 369, INF
209, 370, INF
209, 371, INF
209, 372, INF
209, 373, INF
209, 374, INF
209, 375, INF
209, 376, INF
209, 377, INF
209, 378, INF
209, 379, INF
209, 380, INF
209, 381, INF
209, 382, INF
209, 383, INF
209, 384, INF
209, 385, INF
209, 386, INF
209, 387, INF
209, 388, INF
209, 389, INF
209, 390, INF
209, 391, INF
209, 392, INF
209, 393, INF
209, 394, INF
209, 395, INF
209, 396, INF
209, 397, INF
209, 398, INF
209, 399, INF
209, 400, INF
209, 401, INF
209, 402, INF
209, 403, INF
209, 404, INF
209, 405, INF
209, 406, INF
209, 407, INF
209, 408, INF
209, 409, INF
209, 410, INF
209, 411, INF
209, 412, INF
209, 413, INF
209, 414, INF
209, 415, INF
209, 416, INF
209, 417, INF
209, 418, INF
209, 419, INF
209, 420, INF
209, 421, INF
209, 422, INF
209, 423, INF
209, 424, INF
209, 425, INF
209, 426, INF
209, 427, INF
209, 428, INF
209, 429, INF
209, 430, INF
209, 431, INF
209, 432, INF
209, 433, INF
209, 434, INF
209, 435, INF
209, 436, INF
209, 437, INF
209, 438, INF
209, 439, INF
209, 440, INF
209, 441, INF
209, 442, INF
209, 443, INF
209, 444, INF
209, 445, 5.60631
209, 446, 5.40014
209, 447, 5.42457
209, 448, INF
209, 449, INF
209, 450, INF
209, 451, INF
209, 452, INF
209, 453, INF
209, 454, INF
209, 455, INF
209, 456, INF
209, 457, INF
209, 458, INF
209, 459, INF
209, 460, INF
209, 461, INF
209, 462, INF
209, 463, INF
209, 464, INF
209, 465, INF
209, 466, INF
209, 467, INF
209, 468, INF
209, 469, INF
209, 470, INF
209, 471, INF
209, 472, INF
209, 473, INF
209, 474, INF
209, 475, INF
209, 476, INF
209, 477, 5.56843
209, 478, INF
209, 479, INF
209, 480, INF
209, 481, INF
209, 482, INF
209, 483, INF
209, 484, INF
209, 485, INF
209, 486, INF
209, 487, INF
209, 488, INF
209, 489, INF
209, 490, INF
209, 491, INF
209, 492, INF
209, 493, INF
209, 494, INF
209, 495, INF
209, 496, INF
209, 497, INF
209, 498, INF
209, 499, INF
209, 500, INF
209, 501, INF
209, 502, INF
209, 503, INF
209, 504, INF
209, 505, INF
209, 506, INF
209, 507, INF
209, 508, INF
209, 509, INF
209, 510, INF
209, 511, INF
209, 512, INF
209, 513, INF
209, 514, INF
209, 515, INF
209, 516, INF
209, 517, INF
209, 518, INF
209, 519, INF
209, 520, INF
209, 521, INF
209, 522, INF
209, 523, INF
209, 524, INF
209, 525, INF
209, 526, INF
209, 527, INF
209, 528, INF
209, 529, INF
209, 530, INF
209, 531, INF
209, 532, INF
209, 533, INF
209, 534, INF
209, 535, INF
209, 536, INF
209, 537, INF
209, 538, INF
209, 539, INF
209, 540, INF
209, 541, INF
209, 542, INF
209, 543, INF
209, 544, INF
209, 545, INF
209, 546, INF
209, 547, INF
209, 548, INF
209, 549, INF
209, 550, INF
209, 551, INF
209, 552, INF
209, 553, INF
209, 554, INF
209, 555, INF
209, 556, 5.54587
209, 557, INF
209, 558, INF
209, 559, INF
209, 560, INF
209, 561, INF
209, 562, INF
209, 563, INF
209, 564, INF
209, 565, INF
209, 566, INF
209, 567, INF
209, 568, INF
209, 569, INF
209, 570, INF
209, 571, INF
209, 572, INF
209, 573, INF
209, 574, INF
209, 575, INF
209, 576, INF
209, 577, INF
209, 578, INF
209, 579, INF
209, 580, INF
209, 581, INF
209, 582, INF
209, 583, INF
209, 584, INF
209, 585, INF
209, 586, INF
209, 587, INF
209, 588, INF
209, 589, INF
209, 590, INF
209, 591, INF
209, 592, INF
209, 593, INF
209, 594, INF
209, 595, INF
209, 596, INF
209, 597, INF
209, 598, INF
209, 599, INF
209, 600, INF
209, 601, INF
209, 602, INF
209, 603, INF
209, 604, INF
209, 605, INF
209, 606, INF
209, 607, INF
209, 608, INF
209, 609, INF
209, 610, INF
209, 611, INF
209, 612, INF
209, 613, INF
209, 614, INF
209, 615, INF
209, 616, INF
209, 617, INF
209, 618, INF
209, 619, INF
209, 620, INF
209, 621, INF
209, 622, INF
209, 623, INF
209, 624, INF
209, 625, INF
209, 626, INF
209, 627, INF
209, 628, INF
209, 629, INF
209, 630, INF
209, 631, INF
209, 632, INF
209, 633, INF
209, 634, INF
209, 635, INF
210, 210, 0
210, 211, 5.39825
210, 212, 5.40228
210, 213, 5.36904
210, 214, 5.84211
210, 215, 5.84504
210, 216, 5.38884
210, 217, 5.33437
210, 218, 5.59908
210, 219, 5.4812
210, 220, 5.77021
210, 221, 5.33581
210, 222, 5.39825
210, 223, 5.38096
210, 224, 5.3619
210, 225, 5.38341
210, 226, 5.32557
210, 227, 5.33437
210, 228, 5.72838
210, 229, 5.59776
210, 230, 5.54462
210, 231, 5.41567
210, 232, 6.43305
210, 233, 5.78846
210, 234, 5.74178
210, 235, 5.63663
210, 236, INF
210, 237, INF
210, 238, INF
210, 239, INF
210, 240, INF
210, 241, INF
210, 242, INF
210, 243, INF
210, 244, INF
210, 245, INF
210, 246, INF
210, 247, INF
210, 248, INF
210, 249, INF
210, 250, INF
210, 251, INF
210, 252, INF
210, 253, INF
210, 254, INF
210, 255, INF
210, 256, INF
210, 257, INF
210, 258, INF
210, 259, INF
210, 260, INF
210, 261, INF
210, 262, INF
210, 263, INF
210, 264, INF
210, 265, INF
210, 266, INF
210, 267, INF
210, 268, INF
210, 269, INF
210, 270, INF
210, 271, INF
210, 272, INF
210, 273, INF
210, 274, INF
210, 275, INF
210, 276, INF
210, 277, INF
210, 278, INF
210, 279, INF
210, 280, INF
210, 281, INF
210, 282, INF
210, 283, INF
210, 284, INF
210, 285, INF
210, 286, INF
210, 287, INF
210, 288, INF
210, 289, INF
210, 290, INF
210, 291, INF
210, 292, INF
210, 293, INF
210, 294, INF
210, 295, INF
210, 296, INF
210, 297, INF
210, 298, INF
210, 299, INF
210, 300, INF
210, 301, INF
210, 302, INF
210, 303, INF
210, 304, INF
210, 305, INF
210, 306, INF
210, 307, INF
210, 308, INF
210, 309, INF
210, 310, INF
210, 311, INF
210, 312, INF
210, 313, INF
210, 314, INF
210, 315, INF
210, 316, INF
210, 317, INF
210, 318, INF
210, 319, INF
210, 320, INF
210, 321, INF
210, 322, INF
210, 323, INF
210, 324, INF
210, 325, INF
210, 326, INF
210, 327, INF
210, 328, INF
210, 329, INF
210, 330, 3.23988
210, 331, 3.47706
210, 332, INF
210, 333, INF
210, 334, INF
210, 335, INF
210, 336, INF
210, 337, INF
210, 338, INF
210, 339, INF
210, 340, INF
210, 341, INF
210, 342, INF
210, 343, INF
210, 344, INF
210, 345, INF
210, 346, INF
210, 347, INF
210, 348, INF
210, 349, INF
210, 350, INF
210, 351, INF
210, 352, INF
210, 353, INF
210, 354, INF
210, 355, INF
210, 356, INF
210, 357, INF
210, 358, INF
210, 359, INF
210, 360, INF
210, 361, INF
210, 362, INF
210, 363, INF
210, 364, INF
210, 365, INF
210, 366, INF
210, 367, INF
210, 368, INF
210, 369, INF
210, 370, INF
210, 371, INF
210, 372, INF
210, 373, INF
210, 374, INF
210, 375, INF
210, 376, INF
210, 377, INF
210, 378, INF
210, 379, INF
210, 380, INF
210, 381, INF
210, 382, INF
210, 383, INF
210, 384, INF
210, 385, INF
210, 386, INF
210, 387, INF
210, 388, INF
210, 389, INF
210, 390, INF
210, 391, INF
210, 392, INF
210, 393, INF
210, 394, INF
210, 395, INF
210, 396, INF
210, 397, INF
210, 398, INF
210, 399, INF
210, 400, INF
210, 401, INF
210, 402, INF
210, 403, INF
210, 404, INF
210, 405, INF
210, 406, INF
210, 407, INF
210, 408, INF
210, 409, INF
210, 410, INF
210, 411, INF
210, 412, INF
210, 413, INF
210, 414, INF
210, 415, INF
210, 416, INF
210, 417, INF
210, 418, INF
210, 419, INF
210, 420, INF
210, 421, INF
210, 422, INF
210, 423, INF
210, 424, INF
210, 425, INF
210, 426, INF
210, 427, INF
210, 428, INF
210, 429, INF
210, 430, INF
210, 431, INF
210, 432, INF
210, 433, INF
210, 434, INF
210, 435, INF
210, 436, INF
210, 437, INF
210, 438, INF
210, 439, INF
210, 440, INF
210, 441, INF
210, 442, INF
210, 443, INF
210, 444, INF
210, 445, 2.72486
210, 446, 5.62011
210, 447, 5.64454
210, 448, INF
210, 449, INF
210, 450, INF
210, 451, INF
210, 452, INF
210, 453, INF
210, 454, INF
210, 455, INF
210, 456, INF
210, 457, INF
210, 458, INF
210, 459, INF
210, 460, INF
210, 461, INF
210, 462, INF
210, 463, INF
210, 464, INF
210, 465, INF
210, 466, INF
210, 467, INF
210, 468, INF
210, 469, INF
210, 470, INF
210, 471, INF
210, 472, INF
210, 473, INF
210, 474, INF
210, 475, INF
210, 476, INF
210, 477, 5.78841
210, 478, INF
210, 479, INF
210, 480, INF
210, 481, INF
210, 482, INF
210, 483, INF
210, 484, INF
210, 485, INF
210, 486, INF
210, 487, INF
210, 488, INF
210, 489, INF
210, 490, INF
210, 491, INF
210, 492, INF
210, 493, INF
210, 494, INF
210, 495, INF
210, 496, INF
210, 497, INF
210, 498, INF
210, 499, INF
210, 500, INF
210, 501, INF
210, 502, INF
210, 503, INF
210, 504, INF
210, 505, INF
210, 506, INF
210, 507, INF
210, 508, INF
210, 509, INF
210, 510, INF
210, 511, INF
210, 512, INF
210, 513, INF
210, 514, INF
210, 515, INF
210, 516, INF
210, 517, INF
210, 518, INF
210, 519, INF
210, 520, INF
210, 521, INF
210, 522, INF
210, 523, INF
210, 524, INF
210, 525, INF
210, 526, INF
210, 527, INF
210, 528, INF
210, 529, INF
210, 530, INF
210, 531, INF
210, 532, INF
210, 533, INF
210, 534, INF
210, 535, INF
210, 536, INF
210, 537, INF
210, 538, INF
210, 539, INF
210, 540, INF
210, 541, INF
210, 542, INF
210, 543, INF
210, 544, INF
210, 545, INF
210, 546, INF
210, 547, INF
210, 548, INF
210, 549, INF
210, 550, INF
210, 551, INF
210, 552, INF
210, 553, INF
210, 554, INF
210, 555, INF
210, 556, 5.76585
210, 557, INF
210, 558, INF
210, 559, INF
210, 560, INF
210, 561, INF
210, 562, INF
210, 563, INF
210, 564, INF
210, 565, INF
210, 566, INF
210, 567, INF
210, 568, INF
210, 569, INF
210, 570, INF
210, 571, INF
210, 572, INF
210, 573, INF
210, 574, INF
210, 575, INF
210, 576, INF
210, 577, INF
210, 578, INF
210, 579, INF
210, 580, INF
210, 581, INF
210, 582, INF
210, 583, INF
210, 584, INF
210, 585, INF
210, 586, INF
210, 587, INF
210, 588, INF
210, 589, INF
210, 590, INF
210, 591, INF
210, 592, INF
210, 593, INF
210, 594, INF
210, 595, INF
210, 596, INF
210, 597, INF
210, 598, INF
210, 599, INF
210, 600, INF
210, 601, INF
210, 602, INF
210, 603, INF
210, 604, INF
210, 605, INF
210, 606, INF
210, 607, INF
210, 608, INF
210, 609, INF
210, 610, INF
210, 611, INF
210, 612, INF
210, 613, INF
210, 614, INF
210, 615, INF
210, 616, INF
210, 617, INF
210, 618, INF
210, 619, INF
210, 620, INF
210, 621, INF
210, 622, INF
210, 623, INF
210, 624, INF
210, 625, INF
210, 626, INF
210, 627, INF
210, 628, INF
210, 629, INF
210, 630, INF
210, 631, INF
210, 632, INF
210, 633, INF
210, 634, INF
210, 635, INF
211, 211, 0
211, 212, 5.28626
211, 213, 5.25302
211, 214, 5.57302
211, 215, 5.57595
211, 216, 5.27282
211, 217, 5.21835
211, 218, 5.48307
211, 219, 5.36518
211, 220, 5.50112
211, 221, 5.21979
211, 222, 5.28224
211, 223, 5.26494
211, 224, 5.24589
211, 225, 5.26739
211, 226, 5.20955
211, 227, 5.21835
211, 228, 5.45929
211, 229, 5.48174
211, 230, 5.42861
211, 231, 5.29965
211, 232, 6.0938
211, 233, 5.51937
211, 234, 5.40252
211, 235, 5.52061
211, 236, INF
211, 237, INF
211, 238, INF
211, 239, INF
211, 240, INF
211, 241, INF
211, 242, INF
211, 243, INF
211, 244, INF
211, 245, INF
211, 246, INF
211, 247, INF
211, 248, INF
211, 249, INF
211, 250, INF
211, 251, INF
211, 252, INF
211, 253, INF
211, 254, INF
211, 255, INF
211, 256, INF
211, 257, INF
211, 258, INF
211, 259, INF
211, 260, INF
211, 261, INF
211, 262, INF
211, 263, INF
211, 264, INF
211, 265, INF
211, 266, INF
211, 267, INF
211, 268, INF
211, 269, INF
211, 270, INF
211, 271, INF
211, 272, INF
211, 273, INF
211, 274, INF
211, 275, INF
211, 276, INF
211, 277, INF
211, 278, INF
211, 279, INF
211, 280, INF
211, 281, INF
211, 282, INF
211, 283, INF
211, 284, INF
211, 285, INF
211, 286, INF
211, 287, INF
211, 288, INF
211, 289, INF
211, 290, INF
211, 291, INF
211, 292, INF
211, 293, INF
211, 294, INF
211, 295, INF
211, 296, INF
211, 297, INF
211, 298, INF
211, 299, INF
211, 300, INF
211, 301, INF
211, 302, INF
211, 303, INF
211, 304, INF
211, 305, INF
211, 306, INF
211, 307, INF
211, 308, INF
211, 309, INF
211, 310, INF
211, 311, INF
211, 312, INF
211, 313, INF
211, 314, INF
211, 315, INF
211, 316, INF
211, 317, INF
211, 318, INF
211, 319, INF
211, 320, INF
211, 321, INF
211, 322, INF
211, 323, INF
211, 324, INF
211, 325, INF
211, 326, INF
211, 327, INF
211, 328, INF
211, 329, INF
211, 330, 5.24088
211, 331, 5.47806
211, 332, INF
211, 333, INF
211, 334, INF
211, 335, INF
211, 336, INF
211, 337, INF
211, 338, INF
211, 339, INF
211, 340, INF
211, 341, INF
211, 342, INF
211, 343, INF
211, 344, INF
211, 345, INF
211, 346, INF
211, 347, INF
211, 348, INF
211, 349, INF
211, 350, INF
211, 351, INF
211, 352, INF
211, 353, INF
211, 354, INF
211, 355, INF
211, 356, INF
211, 357, INF
211, 358, INF
211, 359, INF
211, 360, INF
211, 361, INF
211, 362, INF
211, 363, INF
211, 364, INF
211, 365, INF
211, 366, INF
211, 367, INF
211, 368, INF
211, 369, INF
211, 370, INF
211, 371, INF
211, 372, INF
211, 373, INF
211, 374, INF
211, 375, INF
211, 376, INF
211, 377, INF
211, 378, INF
211, 379, INF
211, 380, INF
211, 381, INF
211, 382, INF
211, 383, INF
211, 384, INF
211, 385, INF
211, 386, INF
211, 387, INF
211, 388, INF
211, 389, INF
211, 390, INF
211, 391, INF
211, 392, INF
211, 393, INF
211, 394, INF
211, 395, INF
211, 396, INF
211, 397, INF
211, 398, INF
211, 399, INF
211, 400, INF
211, 401, INF
211, 402, INF
211, 403, INF
211, 404, INF
211, 405, INF
211, 406, INF
211, 407, INF
211, 408, INF
211, 409, INF
211, 410, INF
211, 411, INF
211, 412, INF
211, 413, INF
211, 414, INF
211, 415, INF
211, 416, INF
211, 417, INF
211, 418, INF
211, 419, INF
211, 420, INF
211, 421, INF
211, 422, INF
211, 423, INF
211, 424, INF
211, 425, INF
211, 426, INF
211, 427, INF
211, 428, INF
211, 429, INF
211, 430, INF
211, 431, INF
211, 432, INF
211, 433, INF
211, 434, INF
211, 435, INF
211, 436, INF
211, 437, INF
211, 438, INF
211, 439, INF
211, 440, INF
211, 441, INF
211, 442, INF
211, 443, INF
211, 444, INF
211, 445, 5.71027
211, 446, 5.5041
211, 447, 5.52853
211, 448, INF
211, 449, INF
211, 450, INF
211, 451, INF
211, 452, INF
211, 453, INF
211, 454, INF
211, 455, INF
211, 456, INF
211, 457, INF
211, 458, INF
211, 459, INF
211, 460, INF
211, 461, INF
211, 462, INF
211, 463, INF
211, 464, INF
211, 465, INF
211, 466, INF
211, 467, INF
211, 468, INF
211, 469, INF
211, 470, INF
211, 471, INF
211, 472, INF
211, 473, INF
211, 474, INF
211, 475, INF
211, 476, INF
211, 477, 5.67239
211, 478, INF
211, 479, INF
211, 480, INF
211, 481, INF
211, 482, INF
211, 483, INF
211, 484, INF
211, 485, INF
211, 486, INF
211, 487, INF
211, 488, INF
211, 489, INF
211, 490, INF
211, 491, INF
211, 492, INF
211, 493, INF
211, 494, INF
211, 495, INF
211, 496, INF
211, 497, INF
211, 498, INF
211, 499, INF
211, 500, INF
211, 501, INF
211, 502, INF
211, 503, INF
211, 504, INF
211, 505, INF
211, 506, INF
211, 507, INF
211, 508, INF
211, 509, INF
211, 510, INF
211, 511, INF
211, 512, INF
211, 513, INF
211, 514, INF
211, 515, INF
211, 516, INF
211, 517, INF
211, 518, INF
211, 519, INF
211, 520, INF
211, 521, INF
211, 522, INF
211, 523, INF
211, 524, INF
211, 525, INF
211, 526, INF
211, 527, INF
211, 528, INF
211, 529, INF
211, 530, INF
211, 531, INF
211, 532, INF
211, 533, INF
211, 534, INF
211, 535, INF
211, 536, INF
211, 537, INF
211, 538, INF
211, 539, INF
211, 540, INF
211, 541, INF
211, 542, INF
211, 543, INF
211, 544, INF
